1;0,442352941;0,701176471;1,016470588;0,908235294;0,76;1;0,847058824;0,884705882;1,037647059;0,588235294;1,011764706;0,451764706;0,543529412;1,181176471;0,724705882;0,872941176;0,884705882;0,557647059;0,76;0,574117647;0,602352941;0,491764706;1,037647059;1,230588235;0,992941176;1,225882353;1,515294118
2,260638298;1;1,585106383;2,29787234;2,053191489;1,718085106;2,260638298;1,914893617;2;2,345744681;1,329787234;2,287234043;1,021276596;1,228723404;2,670212766;1,638297872;1,973404255;2;1,260638298;1,718085106;1,29787234;1,361702128;1,111702128;2,345744681;2,781914894;2,244680851;2,771276596;3,425531915
1,426174497;0,630872483;1;1,44966443;1,295302013;1,083892617;1,426174497;1,208053691;1,261744966;1,479865772;0,838926174;1,44295302;0,644295302;0,775167785;1,684563758;1,033557047;1,244966443;1,261744966;0,795302013;1,083892617;0,818791946;0,859060403;0,701342282;1,479865772;1,755033557;1,416107383;1,748322148;2,161073826
0,983796296;0,435185185;0,689814815;1;0,893518519;0,747685185;0,983796296;0,833333333;0,87037037;1,020833333;0,578703704;0,99537037;0,444444444;0,534722222;1,162037037;0,712962963;0,858796296;0,87037037;0,548611111;0,747685185;0,564814815;0,592592593;0,483796296;1,020833333;1,210648148;0,976851852;1,206018519;1,490740741
1,101036269;0,487046632;0,772020725;1,119170984;1;0,836787565;1,101036269;0,932642487;0,974093264;1,142487047;0,647668394;1,113989637;0,497409326;0,598445596;1,300518135;0,797927461;0,961139896;0,974093264;0,613989637;0,836787565;0,632124352;0,663212435;0,541450777;1,142487047;1,35492228;1,093264249;1,349740933;1,668393782
1,315789474;0,582043344;0,922600619;1,3374613;1,19504644;1;1,315789474;1,114551084;1,164086687;1,365325077;0,773993808;1,33126935;0,594427245;0,715170279;1,554179567;0,953560372;1,148606811;1,164086687;0,73374613;1;0,755417957;0,792569659;0,647058824;1,365325077;1,619195046;1,306501548;1,613003096;1,99380805
1;0,442352941;0,701176471;1,016470588;0,908235294;0,76;1;0,847058824;0,884705882;1,037647059;0,588235294;1,011764706;0,451764706;0,543529412;1,181176471;0,724705882;0,872941176;0,884705882;0,557647059;0,76;0,574117647;0,602352941;0,491764706;1,037647059;1,230588235;0,992941176;1,225882353;1,515294118
1,180555556;0,522222222;0,827777778;1,2;1,072222222;0,897222222;1,180555556;1;1,044444444;1,225;0,694444444;1,194444444;0,533333333;0,641666667;1,394444444;0,855555556;1,030555556;1,044444444;0,658333333;0,897222222;0,677777778;0,711111111;0,580555556;1,225;1,452777778;1,172222222;1,447222222;1,788888889
1,130319149;0,5;0,792553191;1,14893617;1,026595745;0,859042553;1,130319149;0,957446809;1;1,17287234;0,664893617;1,143617021;0,510638298;0,614361702;1,335106383;0,819148936;0,986702128;1;0,630319149;0,859042553;0,64893617;0,680851064;0,555851064;1,17287234;1,390957447;1,122340426;1,385638298;1,712765957
0,963718821;0,426303855;0,675736961;0,979591837;0,875283447;0,732426304;0,963718821;0,816326531;0,85260771;1;0,566893424;0,975056689;0,43537415;0,523809524;1,138321995;0,698412698;0,841269841;0,85260771;0,537414966;0,732426304;0,553287982;0,580498866;0,473922902;1;1,185941043;0,9569161;1,181405896;1,46031746
